nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,40,Evaluación Final Lenguaje
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,74,Las Plantas y sus Partes
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,80,Ciclo de Vida de las Plantas
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-09-10,tarea,57,El Agua en la Naturaleza
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-10-08,prueba,75,Estados del Agua
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-11-05,tarea,55,El Sol y la Tierra
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-12-03,prueba,86,Evaluación Final Ciencias
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-07-25,tarea,63,Mi País Chile
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-08-15,prueba,48,Regiones de Chile
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-09-12,tarea,72,Fiestas Patrias
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-10-10,prueba,72,Pueblos Originarios
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-11-14,tarea,54,Derechos y Deberes
Francisca Henríquez Vera,10000081-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-12-05,prueba,46,Evaluación Final Historia
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,93,Números del 0 al 10
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,78,Números hasta el 20
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,84,Suma sin Reserva
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,55,Suma y Resta Básica
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,87,Figuras Geométricas
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,82,Números hasta el 50
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,79,Las Vocales
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,74,Comprensión Lectora Inicial
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,60,Consonantes M, P, L
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,74,Lectura de Sílabas
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,71,Escritura de Palabras
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,90,Lectura de Palabras
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,78,Los Seres Vivos
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,74,Animales y Plantas
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,82,Partes del Cuerpo Humano
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,64,Los Sentidos
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,86,Hábitos Saludables
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,95,Los Animales y sus Características
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,41,Mi Familia
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,86,La Casa y la Familia
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,57,Mi Escuela
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,59,La Comunidad
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,77,Oficios y Profesiones
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,48,Símbolos Patrios
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-07-15,tarea,51,Números hasta el 70
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-05,prueba,90,Números hasta el 100
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-28,tarea,94,Suma con Reserva
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-09-25,prueba,91,Resta sin Reserva
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-10-23,tarea,57,Problemas Matemáticos
Ángel Mora Pinto,10000082-2,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-11-27,prueba,64,Evaluación Final Matemáticas
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-07-18,tarea,47,Lectura de Oraciones
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-08-08,prueba,73,Comprensión de Textos Breves
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-05,tarea,72,La Oración Simple
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-30,prueba,45,Artículos y Sustantivos
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-10-28,tarea,42,Escritura Creativa
Ángel Mora Pinto,10000082-2,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,80,Evaluación Final Lenguaje
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,54,Las Plantas y sus Partes
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,96,Ciclo de Vida de las Plantas
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-09-10,tarea,100,El Agua en la Naturaleza
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-10-08,prueba,65,Estados del Agua
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-11-05,tarea,50,El Sol y la Tierra
Ángel Mora Pinto,10000082-2,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-12-03,prueba,72,Evaluación Final Ciencias
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-07-25,tarea,55,Mi País Chile
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-08-15,prueba,58,Regiones de Chile
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-09-12,tarea,47,Fiestas Patrias
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-10-10,prueba,98,Pueblos Originarios
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-11-14,tarea,74,Derechos y Deberes
Ángel Mora Pinto,10000082-2,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-12-05,prueba,62,Evaluación Final Historia
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,43,Números del 0 al 10
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,73,Números hasta el 20
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,100,Suma sin Reserva
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,56,Suma y Resta Básica
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,53,Figuras Geométricas
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,75,Números hasta el 50
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,44,Las Vocales
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,88,Comprensión Lectora Inicial
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,85,Consonantes M, P, L
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,79,Lectura de Sílabas
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,65,Escritura de Palabras
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,57,Lectura de Palabras
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,73,Los Seres Vivos
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,77,Animales y Plantas
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,49,Partes del Cuerpo Humano
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,81,Los Sentidos
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,50,Hábitos Saludables
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,88,Los Animales y sus Características
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,49,Mi Familia
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,46,La Casa y la Familia
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,78,Mi Escuela
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,43,La Comunidad
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,66,Oficios y Profesiones
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,68,Símbolos Patrios
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-07-15,tarea,85,Números hasta el 70
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-05,prueba,90,Números hasta el 100
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-28,tarea,47,Suma con Reserva
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-09-25,prueba,69,Resta sin Reserva
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-10-23,tarea,66,Problemas Matemáticos
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-11-27,prueba,78,Evaluación Final Matemáticas
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-07-18,tarea,74,Lectura de Oraciones
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-08-08,prueba,41,Comprensión de Textos Breves
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-05,tarea,95,La Oración Simple
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-30,prueba,66,Artículos y Sustantivos
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-10-28,tarea,94,Escritura Creativa
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,57,Evaluación Final Lenguaje
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,79,Las Plantas y sus Partes
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,49,Ciclo de Vida de las Plantas
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-09-10,tarea,89,El Agua en la Naturaleza
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-10-08,prueba,87,Estados del Agua
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-11-05,tarea,71,El Sol y la Tierra
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-12-03,prueba,75,Evaluación Final Ciencias
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-07-25,tarea,71,Mi País Chile
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-08-15,prueba,52,Regiones de Chile
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-09-12,tarea,60,Fiestas Patrias
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-10-10,prueba,80,Pueblos Originarios
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-11-14,tarea,45,Derechos y Deberes
Victoria Sánchez Riveros,10000083-0,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-12-05,prueba,52,Evaluación Final Historia
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,89,Números del 0 al 10
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,49,Números hasta el 20
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,86,Suma sin Reserva
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,42,Suma y Resta Básica
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,90,Figuras Geométricas
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,53,Números hasta el 50
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,70,Las Vocales
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,86,Comprensión Lectora Inicial
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,84,Consonantes M, P, L
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,86,Lectura de Sílabas
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,99,Escritura de Palabras
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,41,Lectura de Palabras
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,81,Los Seres Vivos
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,64,Animales y Plantas
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,81,Partes del Cuerpo Humano
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,56,Los Sentidos
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,88,Hábitos Saludables
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,58,Los Animales y sus Características
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,79,Mi Familia
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,97,La Casa y la Familia
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,58,Mi Escuela
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,56,La Comunidad
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,55,Oficios y Profesiones
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,43,Símbolos Patrios
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-07-15,tarea,61,Números hasta el 70
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-05,prueba,83,Números hasta el 100
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-28,tarea,51,Suma con Reserva
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-09-25,prueba,93,Resta sin Reserva
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-10-23,tarea,41,Problemas Matemáticos
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-11-27,prueba,71,Evaluación Final Matemáticas
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-07-18,tarea,63,Lectura de Oraciones
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-08-08,prueba,42,Comprensión de Textos Breves
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-05,tarea,42,La Oración Simple
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-30,prueba,91,Artículos y Sustantivos
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-10-28,tarea,74,Escritura Creativa
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,95,Evaluación Final Lenguaje
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,68,Las Plantas y sus Partes
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,91,Ciclo de Vida de las Plantas
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-09-10,tarea,65,El Agua en la Naturaleza
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-10-08,prueba,43,Estados del Agua
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-11-05,tarea,48,El Sol y la Tierra
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-12-03,prueba,86,Evaluación Final Ciencias
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-07-25,tarea,60,Mi País Chile
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-08-15,prueba,87,Regiones de Chile
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-09-12,tarea,56,Fiestas Patrias
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-10-10,prueba,43,Pueblos Originarios
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-11-14,tarea,89,Derechos y Deberes
Eduardo Montoya Guerra,10000084-9,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-12-05,prueba,91,Evaluación Final Historia
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,95,Números del 0 al 10
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,58,Números hasta el 20
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,66,Suma sin Reserva
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,61,Suma y Resta Básica
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,51,Figuras Geométricas
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,91,Números hasta el 50
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,45,Las Vocales
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,79,Comprensión Lectora Inicial
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,52,Consonantes M, P, L
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,40,Lectura de Sílabas
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,50,Escritura de Palabras
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,97,Lectura de Palabras
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,69,Los Seres Vivos
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,71,Animales y Plantas
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,64,Partes del Cuerpo Humano
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,61,Los Sentidos
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,78,Hábitos Saludables
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,46,Los Animales y sus Características
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,68,Mi Familia
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,55,La Casa y la Familia
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,49,Mi Escuela
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,69,La Comunidad
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,91,Oficios y Profesiones
Carolina Aravena Barrios,10000085-7,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,72,Símbolos Patrios
