nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Martina Fernández Díaz,10000139-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.1,Geometría Plana
Martina Fernández Díaz,10000139-k,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.6,Pueblos Originarios
Martina Fernández Díaz,10000139-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,6.1,Comprensión de Textos
Martina Fernández Díaz,10000139-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,6.7,Números hasta el 200
Martina Fernández Díaz,10000139-k,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.0,Ciclo del Agua
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.2,Suma y Resta hasta el 100
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,6.9,Lectura de Cuentos
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.8,Multiplicación Básica
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,7.0,Estados de la Materia
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.4,Ortografía y Gramática
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.8,Geometría Plana
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.6,Pueblos Originarios
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.2,Comprensión de Textos
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,6.0,Números hasta el 200
Lucas Muñoz Vargas,10000140-3,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.8,Ciclo del Agua
Isidora Ramírez Soto,10000141-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.8,Suma y Resta hasta el 100
Isidora Ramírez Soto,10000141-1,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.4,Lectura de Cuentos
Isidora Ramírez Soto,10000141-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.3,Multiplicación Básica
Isidora Ramírez Soto,10000141-1,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.7,Estados de la Materia
Isidora Ramírez Soto,10000141-1,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.4,Ortografía y Gramática
Isidora Ramírez Soto,10000141-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.8,Geometría Plana
Isidora Ramírez Soto,10000141-1,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.5,Pueblos Originarios
Isidora Ramírez Soto,10000141-1,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,4.8,Comprensión de Textos
Isidora Ramírez Soto,10000141-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,5.8,Números hasta el 200
Isidora Ramírez Soto,10000141-1,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.4,Ciclo del Agua
Agustín Contreras Núñez,10000142-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.9,Suma y Resta hasta el 100
Agustín Contreras Núñez,10000142-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,6.3,Lectura de Cuentos
Agustín Contreras Núñez,10000142-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.6,Multiplicación Básica
Agustín Contreras Núñez,10000142-k,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.8,Estados de la Materia
Agustín Contreras Núñez,10000142-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.5,Ortografía y Gramática
Agustín Contreras Núñez,10000142-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.1,Geometría Plana
Agustín Contreras Núñez,10000142-k,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.6,Pueblos Originarios
Agustín Contreras Núñez,10000142-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,6.4,Comprensión de Textos
Agustín Contreras Núñez,10000142-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,4.5,Números hasta el 200
Agustín Contreras Núñez,10000142-k,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.6,Ciclo del Agua
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,6.4,Suma y Resta hasta el 100
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,5.9,Lectura de Cuentos
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,5.7,Multiplicación Básica
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.2,Estados de la Materia
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.7,Ortografía y Gramática
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.6,Geometría Plana
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.4,Pueblos Originarios
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,4.9,Comprensión de Textos
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,4.6,Números hasta el 200
Emilia Sepúlveda Morales,10000143-8,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.0,Ciclo del Agua
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,6.5,Suma y Resta hasta el 100
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,6.7,Lectura de Cuentos
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.3,Multiplicación Básica
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.7,Estados de la Materia
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.7,Ortografía y Gramática
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.9,Geometría Plana
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.7,Pueblos Originarios
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,4.8,Comprensión de Textos
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,4.5,Números hasta el 200
Tomás Gutiérrez Herrera,10000144-6,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.1,Ciclo del Agua
Amanda Vega Campos,10000145-4,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.1,Suma y Resta hasta el 100
Amanda Vega Campos,10000145-4,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.2,Lectura de Cuentos
Amanda Vega Campos,10000145-4,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,7.0,Multiplicación Básica
Amanda Vega Campos,10000145-4,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.9,Estados de la Materia
Amanda Vega Campos,10000145-4,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.2,Ortografía y Gramática
Amanda Vega Campos,10000145-4,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.6,Geometría Plana
Amanda Vega Campos,10000145-4,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.8,Pueblos Originarios
Amanda Vega Campos,10000145-4,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.1,Comprensión de Textos
Amanda Vega Campos,10000145-4,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,7.0,Números hasta el 200
Amanda Vega Campos,10000145-4,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.0,Ciclo del Agua
Diego Espinoza Ramos,10000146-2,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,6.1,Suma y Resta hasta el 100
Diego Espinoza Ramos,10000146-2,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,5.0,Lectura de Cuentos
Diego Espinoza Ramos,10000146-2,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.7,Multiplicación Básica
Diego Espinoza Ramos,10000146-2,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.8,Estados de la Materia
Diego Espinoza Ramos,10000146-2,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,5.8,Ortografía y Gramática
Diego Espinoza Ramos,10000146-2,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.1,Geometría Plana
Diego Espinoza Ramos,10000146-2,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.3,Pueblos Originarios
Diego Espinoza Ramos,10000146-2,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.1,Comprensión de Textos
Diego Espinoza Ramos,10000146-2,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,4.6,Números hasta el 200
Diego Espinoza Ramos,10000146-2,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.9,Ciclo del Agua
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.8,Suma y Resta hasta el 100
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,6.8,Lectura de Cuentos
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.3,Multiplicación Básica
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.8,Estados de la Materia
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.8,Ortografía y Gramática
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.0,Geometría Plana
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.3,Pueblos Originarios
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,6.1,Comprensión de Textos
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,6.6,Números hasta el 200
Catalina Cortés Fuentes,10000147-0,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.3,Ciclo del Agua
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,6.6,Suma y Resta hasta el 100
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.7,Lectura de Cuentos
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.4,Multiplicación Básica
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.5,Estados de la Materia
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.7,Ortografía y Gramática
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.2,Geometría Plana
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.4,Pueblos Originarios
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,4.9,Comprensión de Textos
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,5.9,Números hasta el 200
Santiago Figueroa Bustos,10000148-9,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.3,Ciclo del Agua
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.4,Suma y Resta hasta el 100
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,5.9,Lectura de Cuentos
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,5.7,Multiplicación Básica
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.7,Estados de la Materia
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,5.5,Ortografía y Gramática
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,6.9,Geometría Plana
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.3,Pueblos Originarios
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,6.6,Comprensión de Textos
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,5.3,Números hasta el 200
Josefa Alarcón Ruiz,10000149-7,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.6,Ciclo del Agua
Nicolás Jara Ríos,10000150-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.5,Suma y Resta hasta el 100
Nicolás Jara Ríos,10000150-0,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,6.4,Lectura de Cuentos
Nicolás Jara Ríos,10000150-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.5,Multiplicación Básica
Nicolás Jara Ríos,10000150-0,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.5,Estados de la Materia
Nicolás Jara Ríos,10000150-0,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.0,Ortografía y Gramática
Nicolás Jara Ríos,10000150-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.1,Geometría Plana
Nicolás Jara Ríos,10000150-0,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.9,Pueblos Originarios
Nicolás Jara Ríos,10000150-0,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.1,Comprensión de Textos
Nicolás Jara Ríos,10000150-0,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,5.5,Números hasta el 200
Nicolás Jara Ríos,10000150-0,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.4,Ciclo del Agua
Florencia Campos Molina,10000151-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,5.5,Suma y Resta hasta el 100
Florencia Campos Molina,10000151-9,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.3,Lectura de Cuentos
Florencia Campos Molina,10000151-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,5.8,Multiplicación Básica
Florencia Campos Molina,10000151-9,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.4,Estados de la Materia
Florencia Campos Molina,10000151-9,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.7,Ortografía y Gramática
Florencia Campos Molina,10000151-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.2,Geometría Plana
Florencia Campos Molina,10000151-9,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.1,Pueblos Originarios
Florencia Campos Molina,10000151-9,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.0,Comprensión de Textos
Florencia Campos Molina,10000151-9,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,4.2,Números hasta el 200
Florencia Campos Molina,10000151-9,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.2,Ciclo del Agua
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.9,Suma y Resta hasta el 100
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,5.1,Lectura de Cuentos
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.6,Multiplicación Básica
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.1,Estados de la Materia
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.2,Ortografía y Gramática
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.8,Geometría Plana
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.7,Pueblos Originarios
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.1,Comprensión de Textos
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,4.8,Números hasta el 200
Gabriel Ponce Álvarez,10000152-7,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.4,Ciclo del Agua
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,5.5,Suma y Resta hasta el 100
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,5.2,Lectura de Cuentos
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.3,Multiplicación Básica
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,4.0,Estados de la Materia
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.2,Ortografía y Gramática
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,6.1,Geometría Plana
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.0,Pueblos Originarios
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,6.6,Comprensión de Textos
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,6.8,Números hasta el 200
Trinidad Valdés Sandoval,10000153-5,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.4,Ciclo del Agua
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,5.4,Suma y Resta hasta el 100
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,5.0,Lectura de Cuentos
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.9,Multiplicación Básica
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.9,Estados de la Materia
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,5.4,Ortografía y Gramática
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.6,Geometría Plana
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,5.7,Pueblos Originarios
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.5,Comprensión de Textos
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,5.4,Números hasta el 200
Maximiliano Bravo Navarro,10000154-3,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,4.9,Ciclo del Agua
Antonia Medina Parra,10000155-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,5.9,Suma y Resta hasta el 100
Antonia Medina Parra,10000155-1,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,6.0,Lectura de Cuentos
Antonia Medina Parra,10000155-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,5.3,Multiplicación Básica
Antonia Medina Parra,10000155-1,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.7,Estados de la Materia
Antonia Medina Parra,10000155-1,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.7,Ortografía y Gramática
Antonia Medina Parra,10000155-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.7,Geometría Plana
Antonia Medina Parra,10000155-1,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,4.8,Pueblos Originarios
Antonia Medina Parra,10000155-1,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.6,Comprensión de Textos
Antonia Medina Parra,10000155-1,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,5.8,Números hasta el 200
Antonia Medina Parra,10000155-1,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.4,Ciclo del Agua
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,5.7,Suma y Resta hasta el 100
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.2,Lectura de Cuentos
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,4.7,Multiplicación Básica
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.9,Estados de la Materia
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.5,Ortografía y Gramática
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.7,Geometría Plana
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.7,Pueblos Originarios
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,4.8,Comprensión de Textos
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,6.8,Números hasta el 200
Joaquín Santana Mendoza,10000156-k,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,5.0,Ciclo del Agua
Constanza Salazar Olivares,10000157-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,4.4,Suma y Resta hasta el 100
Constanza Salazar Olivares,10000157-8,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.1,Lectura de Cuentos
Constanza Salazar Olivares,10000157-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.6,Multiplicación Básica
Constanza Salazar Olivares,10000157-8,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,6.9,Estados de la Materia
Constanza Salazar Olivares,10000157-8,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,6.7,Ortografía y Gramática
Constanza Salazar Olivares,10000157-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,4.2,Geometría Plana
Constanza Salazar Olivares,10000157-8,2do Básico,B,Historia,Prof. Andrés Lagos,2025-05-22,tarea,6.1,Pueblos Originarios
Constanza Salazar Olivares,10000157-8,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-06-05,prueba,5.6,Comprensión de Textos
Constanza Salazar Olivares,10000157-8,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-06-12,prueba,6.8,Números hasta el 200
Constanza Salazar Olivares,10000157-8,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-06-20,tarea,6.9,Ciclo del Agua
Felipe Tapia Vera,10000158-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-03-18,prueba,6.5,Suma y Resta hasta el 100
Felipe Tapia Vera,10000158-6,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-03-22,tarea,4.5,Lectura de Cuentos
Felipe Tapia Vera,10000158-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-04-12,prueba,6.6,Multiplicación Básica
Felipe Tapia Vera,10000158-6,2do Básico,B,Ciencias,Prof. Marcela Herrera,2025-04-18,tarea,5.7,Estados de la Materia
Felipe Tapia Vera,10000158-6,2do Básico,B,Lenguaje,Prof. Marcela Fuentes,2025-05-08,prueba,4.8,Ortografía y Gramática
Felipe Tapia Vera,10000158-6,2do Básico,B,Matemáticas,Prof. Ricardo Díaz,2025-05-15,tarea,5.3,Geometría Plana
